Date,sp_500,algo,algo2,whale1,whale2,whale3,whale4
2015-03-16,0.013352938,-0.003394701,0.00411735,0.007900621,0.003582534,0.007953005,0.008054624
2015-03-17,-0.003331276,-0.002821575,0.00127363,0.002141904,0.002928106,-0.000687182,0.000384357
2015-03-18,0.012012384,0.014428506,0.006268774,0.009602759,0.007513097,0.00955688,0.007853525
2015-03-19,-0.004896447,-0.017888451,0.000828959,-0.000778477,-0.002554227,-0.002925094,0.002362937
2015-03-20,0.008932214,0.003833993,0.00440402,0.0096573,0.000983377,0.007390779,0.007104656
2015-03-23,-0.0017487,0.015172029,0.001518752,-6.67419E-05,-0.0005135,-0.000108753,0.000591099
2015-03-24,-0.006177385,0.008758308,-0.00088502,-0.002570523,-0.004808023,-0.003320926,-0.001012994
2015-03-25,-0.014774023,0.012464184,-0.016861934,-0.006156197,-0.008018356,-0.011171537,-0.014567301
2015-03-26,-0.002383095,0.003445538,-0.001978696,-0.00209788,-0.000592914,-0.001034535,-0.001211623
2015-03-27,0.002362908,0.001016228,0.005186846,-7.50099E-05,0.002087889,0.002189585,0.004775707
2015-03-30,0.012088734,0.004634693,0.008232109,0.008112674,0.002219686,0.008616824,0.005227895
2015-03-31,-0.00887378,0.002325101,-0.003281212,-0.005444593,-0.003021171,-0.003968001,0.00185806
2015-04-01,-0.003981182,-0.002955757,0.003005034,0.000918528,0.000156815,-0.002001537,-0.003865396
2015-04-02,0.003517243,0.000880663,0.004874031,0.002561296,0.004299034,0.00305813,0.00196643
2015-04-06,0.006565351,-0.00329772,0.006361652,0.005367594,0.003763108,0.004631174,0.004920475
2015-04-07,-0.002066146,0.001992029,-0.002592914,-0.001242609,-0.000171479,-0.002059815,0.00188225
2015-04-08,0.002675441,0.006402072,0.003733782,0.006185463,0.012652294,0.003452016,0.012351575
2015-04-09,0.004437686,-0.005503197,-0.001345539,0.004035616,0.003231504,-0.000452619,-0.001904683
2015-04-10,0.005175875,0.005130121,0.005076203,-9.02023E-05,0.001230213,0.002385874,0.001661398
2015-04-13,-0.004602304,-0.003856219,-0.001441197,-0.003447611,-0.002766344,-0.004071748,-0.003073782
2015-04-14,0.001627033,0.00078898,0.003273781,0.003392775,0.002021444,0.002141971,0.007515956
2015-04-15,0.005121925,-0.003746575,0.007682683,0.00475577,0.001752668,0.003753945,0.004871806
2015-04-16,-0.000779101,-0.002670658,0.001667086,-0.002110842,-0.003231826,0.000510125,0.000102473
2015-04-17,-0.011440625,-0.000193761,-0.010692104,-0.009431568,-0.002200963,-0.010617456,-0.013045667
2015-04-20,0.009150638,0.001467785,0.004798668,-0.000507573,0.001238745,0.006252429,0.000780097
2015-04-21,-0.001482866,0.004552451,-0.001793911,0.00426572,0.004629489,0.004878592,0.007804664
2015-04-22,0.005061766,0.001457504,0.004774361,0.00097416,-0.000827268,0.008590965,0.003767685
2015-04-23,0.002352184,-0.001625995,0.005186268,0.001066555,0.002972371,0.000736444,0.007060748
2015-04-24,0.002247732,0.002157352,-0.003065346,0.003218163,0.000466606,0.001550174,0.0002595
2015-04-27,-0.004158527,0.000643531,-0.008091865,-0.002620081,-0.011321296,-0.00381151,-0.002663719
2015-04-28,0.002761543,0.002743592,0.002191679,-0.000455319,0.00188613,0.00273113,-0.004364477
2015-04-29,-0.00375442,-0.002332508,-0.004240479,-0.004232729,0.001443409,-0.00076022,-0.005849478
2015-04-30,-0.010232509,-0.00908316,-0.009500538,-0.009174576,-0.004279583,-0.010341231,-0.007964248
2015-05-01,0.010804965,0.005196881,0.003263417,0.006051125,0.002551181,0.006526302,0.009650243
2015-05-04,0.002932149,0.003171212,0.001875594,0.003133127,0.000620641,0.002410865,0.003732151
2015-05-05,-0.011979172,-0.00540697,-0.008510309,-0.012248413,-0.00348093,-0.006610154,-0.014421071
2015-05-06,-0.004475639,0.0067774,-0.00396792,0.00044335,-0.003400236,-0.005486683,-0.005900262
2015-05-07,0.003759579,0.013490617,0.000294869,0.008045893,0.004369826,0.002093555,0.007973106
2015-05-08,0.013279146,-0.002653411,0.010462049,0.006919051,0.006408434,0.008641432,0.005774652
2015-05-11,-0.005115588,-0.001509826,-0.000715499,-0.002807456,-0.000463437,-0.006247434,-0.00078148
2015-05-12,-0.002958383,-0.000582316,-0.002534531,0.000853872,-0.000780824,-0.003578166,-0.00793155
2015-05-13,-0.000304983,0.000394928,0.00143905,0,0,0,0
2015-05-14,0.010664278,0.004243069,0.006485164,0,0,0,0
2015-05-15,0.000767879,0.001844643,0.002392641,0.003392027,0.000347435,0.002330222,0.005031992
2015-05-18,0.0030387,-0.007829244,0.002921593,0.001025397,0.004321057,0.002333081,0.002299543
2015-05-19,-0.000643848,-5.02459E-05,-0.003202858,-0.001098655,-0.000593672,0.002077732,-0.000825185
2015-05-20,-0.000931392,-0.004340192,-0.001500901,-0.001873225,0.001273743,0.000438294,0.001162462
2015-05-21,0.002332435,0.006865928,-0.000162396,0.002224607,0.003177998,0.000917473,0.00459676
2015-05-22,-0.002238883,-0.007780338,-0.003892082,0.000541759,0.000292061,0.000734415,0.005267552
2015-05-26,-0.010388746,-0.004471469,-0.009912528,-0.008718305,0.000967645,-0.007167085,-0.003362259
2015-05-27,0.009079436,0.00093507,0.010524716,0.005535939,0.00338268,0.005831381,0.003505379
2015-05-28,-0.001268395,0.003087414,0.001251572,-0.001598736,0.000619034,-0.001491396,-0.008909478
2015-05-29,-0.006358576,-0.001715396,-0.005320328,-0.001533117,5.87145E-05,-0.00497334,-0.005497828
2015-06-01,0.002055187,-0.006465166,0.000898274,0.002081276,-0.000112962,0.000836706,0.002915761
2015-06-02,-0.00100967,0.007561035,0.001603263,0.003203909,0.000480075,-0.001260949,0.000717483
2015-06-03,0.002114405,-0.005905825,0.007484482,0.003248171,-7.99393E-05,0.00101337,0.00101699
2015-06-04,-0.008698183,-0.002927876,-0.008629694,-0.00580556,-0.004054095,-0.009548399,-0.009874479
2015-06-05,-0.001438244,-0.008371584,0.003024609,0.002224207,0.001223704,-0.000967285,0.010381325
2015-06-08,-0.006516679,0.000958727,-0.002507053,-0.010053138,-0.003460628,-0.007402033,-0.006331944
2015-06-09,0.000418239,0.002169684,-0.003834393,0.000308413,0.000250846,0.000541216,-0.001595341
2015-06-10,0.011899107,0.002859579,0.010137207,0.009506766,0.004911196,0.008996315,0.012598817
2015-06-11,0.001735535,-0.001832977,0.002096154,-0.000293065,0.001705947,0.004141263,0.000491319
2015-06-12,-0.007043565,0.000493015,0.000163402,-0.002107747,-0.002434461,-0.005533909,0.004255973
2015-06-15,-0.004643955,-0.002815044,-0.002586566,-0.003400452,-0.001551229,-0.00485451,-0.007897064
2015-06-16,0.005657614,-0.002116068,-3.50047E-05,0.001089288,-0.000128639,0.002638028,0.001090838
2015-06-17,0.001975777,0.003206079,-0.001782505,-0.001714675,-0.002332744,0.000838183,0.000871123
2015-06-18,0.009805585,-0.000325364,0.007018101,0.003868265,0.00480445,0.008363286,0.003289395
2015-06-19,-0.005331779,0.006584008,-0.003913609,-0.001798929,-0.000909667,-0.001543031,-0.009432283
2015-06-22,0.006057894,-0.002142281,0.005757918,0.006302291,0.002397348,0.003600632,0.001921423
2015-06-23,0.000635533,0.003053999,0.001969706,0.000871676,0.001200335,-0.000382514,0.003066972
2015-06-24,-0.007407829,0.003789713,-0.007285985,-0.005693619,-0.004625272,-0.009462694,-0.005725121
2015-06-25,-0.002982434,-0.007597589,-4.78373E-05,0.001699334,0.001594697,-0.001646108,-0.008247425
2015-06-26,-0.000390199,0.003362275,-0.002704217,-0.010598004,-0.00498552,0.003985805,-0.005102936
2015-06-29,-0.021310822,0.000902537,-0.023735762,-0.019128767,-0.006835206,-0.01938372,-0.019996585
2015-06-30,0.002651337,0.002524384,0.007394597,0.006073271,0.001549599,0.00407133,0.011825534
2015-07-01,0.006888352,-0.007846883,0.00272419,-0.001364683,0.002100393,0.005814716,-0.001304262
2015-07-02,-0.000308169,-0.002004658,-0.005172347,0.000612712,-0.000138648,-0.00178146,-0.009721228
2015-07-06,-0.003876718,-0.014638323,-0.004958022,-0.005870023,-0.002185728,-0.001082639,-0.00579907
2015-07-07,0.006044183,-0.004610845,-0.002519074,0.000597289,0.003961578,0.004652292,-0.007633502
2015-07-08,-0.016934743,-0.013853486,-0.015528132,-0.017211462,-0.007654142,-0.014787698,-0.011736734
2015-07-09,0.002257094,0.014090383,0.003623579,0.007471983,0.003886517,0.000440839,0.017669528
2015-07-10,0.012188075,0.003362088,0.01438138,0.008968962,0.003588516,0.013604942,0.007015003
2015-07-13,0.010944942,0.004215344,0.00857531,0.00794592,0.001149332,0.008658117,0.010178483
2015-07-14,0.004438207,0.005465131,0.003058353,0.004871979,0.004467472,0.002888432,0.001855554
2015-07-15,-0.000740249,-0.009467996,-0.004187951,-0.008264115,-0.004295559,-0.00234444,-0.010163411
2015-07-16,0.007950892,-0.007925373,0.007272302,0.00268309,-0.002170076,0.00393482,0.014834819
2015-07-17,0.00110503,-0.009170176,-0.001351831,-0.001662114,-0.003665067,0.001108469,0.00845219
2015-07-20,0.000770575,-0.013242908,-0.006227552,-0.008216656,-0.003348756,0.001344591,-0.004670495
2015-07-21,-0.004279897,6.89757E-05,-0.004191838,0.000868409,0.000730655,-0.006045644,-0.001677818
2015-07-22,-0.002393397,-0.0111066,0.001176577,-0.00205272,-0.001337522,0.001271361,0.001726141
2015-07-23,-0.005708441,-0.000996799,-0.007480553,0.002767534,-0.001676863,-0.002089977,-0.010945777
2015-07-24,-0.010819128,0.002823445,-0.011761562,-0.011161311,-0.005701263,-0.003370506,-0.00978218
2015-07-27,-0.005808555,-0.004580712,-0.010165728,-0.008945558,-0.01259146,-0.008106781,-0.018804005
2015-07-28,0.012234563,0.010567034,0.006345482,0.008596549,0.00215938,0.007026321,0.008162662
2015-07-29,0.007265588,0.011991737,0.003721428,0.00766212,0.003381917,0.007917432,0.003607057
2015-07-30,2.84545E-05,-0.002262951,0.002934352,0.000232689,0.002115519,0.003160207,-0.002041579
2015-07-31,-0.002276789,-0.003018468,0.003567712,-0.002888116,-0.001038729,-0.001834497,-0.000192423
2015-08-03,-0.002764485,-0.009612472,-0.005728346,-0.004603007,-0.001983652,0.001359716,-3.61204E-05
2015-08-04,-0.002254791,-0.002919741,-0.000284113,0.001342262,-0.010218335,0.00068435,-0.003354298
2015-08-05,0.003104998,-0.003709368,0.001362738,0.00421879,-0.003760371,0.001799988,0.004377033
2015-08-06,-0.00781355,0.010591737,-0.012011225,0.000445972,-0.003822025,-0.005835759,-0.002837751
2015-08-07,-0.002883176,-0.000374279,0.013425256,-0.005017721,0.002052717,-0.001414968,-0.007747359
2015-08-10,0.012646256,0.007061601,0.010773575,0.014225878,0.010811096,0.008946055,0.005262503
2015-08-11,-0.009649388,-0.011918114,-0.00312653,0,0,0,0
2015-08-12,0.000949162,0.003025527,0.002437002,0,0,0,0
2015-08-13,-0.001276765,-0.003447237,-0.004732044,0,0,0,0
2015-08-14,0.00389665,-0.005043346,0.001774714,0.000401433,-0.000413137,0.004329818,0.012245167
2015-08-17,0.005184452,0.000945741,0.003387684,0.00444947,0.004695835,0.003442329,-0.00522248
2015-08-18,-0.002632432,-0.005918607,-0.003775688,-0.006355226,-0.000173904,-0.001721585,-0.012749169
2015-08-19,-0.008323676,-0.015195114,0.002400565,-0.007915327,-0.005929745,-0.002801521,-0.006636527
2015-08-20,-0.021554921,-0.01402145,-0.01888039,-0.019236354,-0.014526327,-0.019340361,-0.047108487
2015-08-21,-0.032898843,0.003430457,-0.015338381,-0.016851864,-0.009936541,-0.027372993,-0.019140375
2015-08-24,-0.041030842,0.001510549,-0.036937023,-0.029425529,-0.015218625,-0.02938089,-0.038900428
2015-08-25,-0.013707359,0.010168,-0.001084441,-0.006769649,-0.00494404,-0.006170457,0.022718117
2015-08-26,0.037567444,0.019370707,0.019908667,0.022245999,0.016486805,0.029021038,0.031408195
2015-08-27,0.023721361,0.031119864,0.022347121,0.024140402,0.011821119,0.017401649,0.039967677
2015-08-28,0.000608386,0.017295562,0.012835976,0.004107906,-0.000437896,-0.001647368,-0.007137201
2015-08-31,-0.008462716,0.00363034,-0.001487393,-0.003931145,-0.003050456,-0.004977246,-0.019649511
2015-09-01,-0.030477833,-0.005834106,-0.022656375,-0.018979866,-0.012439286,-0.022997284,-0.037577031
2015-09-02,0.017964348,0.00728865,0.01135936,0.012422403,0.004931528,0.011321696,0.0077459
2015-09-03,0.001163428,0.001382878,-0.001680112,0.002878606,-0.001426109,0.005152497,-0.009052281
2015-09-04,-0.015568233,-0.008472228,-0.005795145,-0.009752111,-0.001392928,-0.011553386,-0.029777647
2015-09-08,0.024469257,0.001223448,0.015972371,0.01505478,0.008984354,0.016258967,0.01508439
2015-09-09,-0.014093428,0.007693015,-0.007735099,-0.006732913,-0.010875914,-0.009148926,0.010727262
2015-09-10,0.005250245,-0.005218002,0.004262317,0.001680244,-0.000496626,0.001535972,-0.006015189
2015-09-11,0.004466995,0.005596581,0.001545763,0.001460422,0.002205829,0.003167561,0.003707805
2015-09-14,-0.00410644,0.00359956,-0.002716802,-0.003258315,0.000672429,-0.003333144,-0.007333693
2015-09-15,0.012668787,0.002118737,0.00832596,0.005729503,0.007811205,0.008214517,0.021623609
2015-09-16,0.008630238,0.015945289,0.009891816,0.010403592,0.003123143,0.004714349,0.034813221
2015-09-17,-0.002567581,-0.004330864,0.00372426,0.004172837,0.002689819,0.000233455,0.007767269
2015-09-18,-0.016429779,0.023427166,-0.012599977,-0.011807905,-0.00812443,-0.012255814,-0.017581769
2015-09-21,0.004545062,-0.001922903,-0.000270826,-0.005188923,-0.008369837,0.006756613,-0.006352392
2015-09-22,-0.012472076,0.003055691,-0.013679155,-0.014365925,-0.004426876,-0.010957796,-0.014606118
2015-09-23,-0.002052859,-0.010264264,-0.005040592,-0.006966929,-0.005043451,0.001344323,-0.01506444
2015-09-24,-0.003374322,-0.002778781,0.000693431,-0.006186555,-0.000313691,-0.008966371,0.018674685
2015-09-25,-0.000465998,-0.001509636,-0.010760916,-0.008705068,-0.011242273,-0.003189609,0.001449611
2015-09-28,-0.02634222,-0.017165253,-0.02616613,-0.030526244,-0.030281634,-0.026430411,-0.030485018
2015-09-29,0.001231364,-0.013691651,-0.007279072,-0.004079252,-0.008338889,0.003501654,-0.004657832
2015-09-30,0.018718458,0.020916384,0.015348751,0.017704007,0.016845118,0.011872546,0.035166387
2015-10-01,0.001970039,0.009218633,-0.003987366,0.004077474,0.008618785,0.001611418,0.010070904
2015-10-02,0.014113234,0.02540242,0.013143946,0.017717791,0.014584382,0.009093372,0.03510464
2015-10-05,0.017961299,0.02638122,0.019277734,0.01628556,-1.95355E-05,0.015564674,0.012317612
2015-10-06,-0.003601156,-0.003479894,0.000533846,0.000811614,-0.000968715,-0.005172395,-0.016468317
2015-10-07,0.007971621,0.006418058,0.012415636,0.010538207,0.000652676,0.00899582,0.005766412
2015-10-08,0.008741302,-0.013654052,0.01244669,0.006026106,0.006219884,0.003262366,0.011985152
2015-10-09,0.000724605,0.009467566,0.001960737,0.001165907,-0.001116525,0.000319722,0.010405325
2015-10-12,0.001273879,0.010230944,-0.001806332,-0.002263128,-0.002413938,0.002225022,0.003727053
2015-10-13,-0.006872321,0.001488355,-0.009775179,-0.008954028,-0.011396895,-0.003731907,-0.026305707
2015-10-14,-0.004738647,-0.003558852,-0.002834228,0.000324615,0.004492338,-0.00468055,-0.018379724
2015-10-15,0.0146354,-0.001652575,0.015904572,0.011445827,0.006205948,0.01847233,0.002557152
2015-10-16,0.00454968,0.006359349,-0.0037779,0.003940917,0.004156691,0.006172903,0.005242967
2015-10-19,0.000270448,0.009801132,-0.003041476,-0.004317907,-0.001756047,0.000459828,0.007145026
2015-10-20,-0.001423106,-0.012867042,0.01173949,-0.00232821,-0.008878343,0.001414751,-0.008820903
2015-10-21,-0.00585951,-0.000410877,-0.013079035,-0.013934386,-0.010111109,-0.006907991,-0.015733696
2015-10-22,0.016355584,0.001805025,0.006745202,0.009899543,-0.00822166,0.006310245,0.007891756
2015-10-23,0.010910055,4.22425E-05,0.005278168,0.012022489,0.018284441,0.008114225,0.01709353
2015-10-26,-0.001916782,-0.002997406,-0.004345979,0.005491179,0.003899617,0.004319304,0.004006688
2015-10-27,-0.00256064,-0.011335913,-0.012363642,-0.010447777,0.003750166,-0.004141275,0.001680037
2015-10-28,0.01170139,0.011749728,0.019954597,0.01620148,0.006398183,0.006544587,0.01154466
2015-10-29,-0.000449888,0.000897998,-0.007118613,-0.001293035,0.003684835,0.001308974,-0.003634455
2015-10-30,-0.004833218,-0.000629491,-0.00227343,0.004128295,-0.001505252,-0.010815732,0.006531212
2015-11-02,0.011734512,0.012057563,0.016660504,0.012484215,0.010355823,0.002313769,0.013296888
2015-11-03,0.00272065,0.01946934,0.000628713,0.005853278,0.002269035,0.00712982,0.014330635
2015-11-04,-0.003557991,-0.00457767,-0.000906307,-0.001737768,-0.000705568,-0.001938117,0.003514265
2015-11-05,-0.001133371,0.000543253,-0.005895787,-0.006155277,-0.004111329,0.002058635,-0.011633423
2015-11-06,-0.000347752,-0.011656573,0.003995734,0.00554267,-0.000919133,0.001777847,0.014817749
2015-11-09,-0.009920234,-0.001400874,-0.010064552,-0.007598567,-0.010759284,-0.011258892,-0.019281795
2015-11-10,0.001508368,-0.001358219,-0.000530476,2.63494E-05,0.005827561,0.002581453,-0.006143395
2015-11-11,-0.003238554,0.005283969,-0.004188594,-0.004923494,-0.007050813,-0.00074907,-0.003554894
2015-11-12,-0.014188869,0.002786831,-0.016438638,0,0,0,0
2015-11-13,-0.011334427,0.004208395,-0.007261028,0,0,0,0
2015-11-16,0.014684467,-0.001445836,0.002769869,0.006608182,0.002106794,0.012049452,0.040576468
2015-11-17,-0.001341176,-0.006806756,-0.005814568,0.00322445,0.001726307,-0.001408729,0.014900777
2015-11-18,0.015905317,0.00257282,0.011198617,0.014131124,0.010304303,0.015153254,0.017856814
2015-11-19,-0.00112433,-0.00279541,-0.002848762,-0.003442308,-0.004860645,0.006745932,0.003205844
2015-11-20,0.003795766,-0.000582911,0.000913331,0.005783832,0.006760349,0.003272351,0.022681416
2015-11-23,-0.001236467,0.012756508,0.002213502,-0.001089398,-0.003780893,0.003150547,0.012117308
2015-11-24,0.001220598,0.041067263,0.007597603,0.003381846,0.006359086,0.003375936,-0.00636458
2015-11-25,-0.000129256,-0.000418064,0.004739928,0.002190338,0.004682032,0.001627705,7.69237E-06
2015-11-27,0.00059327,0.001386733,0.003809786,-0.000388602,3.70623E-06,0.001179733,0.004218516
2015-11-30,-0.004662542,-0.004004771,-0.00220742,0.001682558,-0.005443745,-0.010322597,-0.003612938
2015-12-01,0.010567718,0.030832016,0.00359875,0.004271463,0.010080739,0.009055467,0.01064854
2015-12-02,-0.011118004,-0.001817596,-0.006902935,-0.007470587,-0.007102581,-0.016162738,0.011200215
2015-12-03,-0.014583191,0.007113686,-0.013702834,-0.012023344,-0.007406779,-0.018869472,-0.015716052
2015-12-04,0.020112923,-0.012095208,0.008606782,0.008003428,0.007254342,0.012094497,0.022916851
2015-12-07,-0.007038761,-0.013882327,-0.016038465,-0.011234284,-0.002762759,-0.009607941,-0.011713182
2015-12-08,-0.006532305,-0.004197282,-0.004479135,-0.003350991,-0.003540145,-0.000811959,-0.000835182
2015-12-09,-0.007799299,0.009648181,-0.00973112,-0.003791745,-0.00384018,-0.009431882,-0.014748961
2015-12-10,0.002246337,0.002730726,0.000396485,0.000473379,0.002977121,0.00059422,-0.000509722
2015-12-11,-0.019807491,-0.017536919,-0.018083892,-0.01555388,-0.008344657,-0.017980689,-0.034280478
2015-12-14,0.004733078,-0.013886189,-0.008424942,-0.004105289,-0.000151731,0.012145951,0.004763181
2015-12-15,0.010506947,0.009155801,0.010389403,0.011163635,0.007587123,0.013456848,0.009111588
2015-12-16,0.014307283,0.012167283,0.016363282,0.010686284,0.00537931,0.013326593,0.024483909
2015-12-17,-0.015270166,-0.003420223,-0.007812954,-0.008055648,-0.005603664,-0.013551781,-0.005376775
2015-12-18,-0.018119718,0.002548551,-0.006163531,-0.004021637,-0.005681267,-0.016062921,-0.01161244
2015-12-21,0.007718378,0.000670123,0.007648304,0.005315769,0.004494523,0.015592663,-0.001764903
2015-12-22,0.008739707,0.015359404,0.006435866,0.00550857,0.003882416,0.017028394,0.001558585
2015-12-23,0.012265718,0.017169012,0.009707752,0.008939466,0.008066377,0.018596023,0.010676734
2015-12-24,-0.001601172,0.002324515,0.001933395,0.000528937,-0.000479649,-0.005401083,-0.002535038
2015-12-28,-0.002183321,0.001625414,-0.009060539,-0.004882765,-0.006346526,-0.005517686,-0.010758565
2015-12-29,0.010517908,0.004075016,0.00814171,0.008287332,0.006366369,0.014435764,0.01274112
2015-12-30,-0.007269696,0.002879666,-0.010101796,-0.009673965,-0.003495616,-0.010775181,-0.01494489
2015-12-31,-0.009501257,0.013160338,-0.003077365,-0.002584078,-0.00323724,-0.010973936,-0.006501793
2016-01-04,-0.015541622,-0.000307439,-0.014484957,-0.013263148,-0.006037349,-0.006017318,-0.043189921
2016-01-05,0.002008221,0.009159737,0.001770009,-0.00039785,0.00224179,0.006797847,-0.002960013
2016-01-06,-0.013289721,0.010345537,-0.015502555,-0.011557802,-0.006955198,-0.003349229,0.017757781
2016-01-07,-0.024275767,-8.05133E-05,-0.029061436,-0.020495339,-0.007166956,-0.021323747,-0.033944411
2016-01-08,-0.010957165,-0.00689668,-0.012941377,-0.008148968,-0.008306974,-0.010071053,-0.017584669
2016-01-11,0.000852537,-0.007627089,-0.018450672,-0.005271563,-0.001479941,0.011699385,-0.003926503
2016-01-12,0.007742381,0.000975867,-0.008696938,0.002875286,0.0007026,0.01068518,0.018388565
2016-01-13,-0.025604672,-0.030951196,-0.028272725,-0.02227826,-0.014761785,-0.030348789,-0.050611685
2016-01-14,0.016421762,0.025340066,0.010144761,0.01292583,0.012862651,0.003901906,0.015141171
2016-01-15,-0.022075912,-0.020940871,-0.020110215,-0.018822825,-0.009387307,-0.020972234,-0.027998318
2016-01-19,0.000531539,-0.027786565,-0.016735079,-0.008979177,-0.005699769,0.008740477,0.008348488
2016-01-20,-0.011832219,0.014661161,-0.002642806,-0.007551413,0.000564012,0.007992994,-0.012271891
2016-01-21,0.005168567,0.026358578,0.009416138,0.008035515,0.002367665,0.01982096,-0.008080041
2016-01-22,0.019880434,0.026711594,0.022633529,0.018207614,0.010098188,0.019629006,0.014578037
2016-01-25,-0.015886377,-0.009831043,-0.014275636,-0.016316813,-0.006365399,-0.008262493,-0.019433381
2016-01-26,0.013947038,0.006632369,0.019608693,0.015853884,0.007578693,0.021746422,-0.002146621
2016-01-27,-0.010982766,0.004883555,-0.008389187,-0.009783785,-0.009412008,-0.002602735,-0.044122104
2016-01-28,0.005498162,0.003473012,0.002787869,-0.000943719,-0.00961887,0.001194885,0.006963993
2016-01-29,0.024161959,-0.001381507,0.02483135,0.020814895,0.011936298,0.025682038,0.015365969
2016-02-01,-0.000443441,0.009405266,-0.001073747,0.001107017,0.003331031,-0.009244904,0.001743871
2016-02-02,-0.019101118,0.003568397,-0.019519124,-0.017924712,-0.009350856,-0.015570797,-0.030383155
2016-02-03,0.004967242,-0.009038515,0.012126661,0.003870461,0.001781756,-0.009526026,-0.007390693
2016-02-04,0.001524446,0.002259365,0.008590267,0.008024947,0.000345587,-0.006527596,0.013606194
2016-02-05,-0.018829286,-0.017002207,-0.015245844,-0.018228167,-0.005381839,-0.017520713,-0.066505401
2016-02-08,-0.014357087,-0.013435454,-0.021327666,-0.02645093,-0.018074688,-0.02230193,-0.019696861
2016-02-09,-0.000664072,0.010559735,-0.015055577,-0.005715164,0.001115694,0.002645923,-0.000242346
2016-02-10,-0.000188999,0.010326126,-0.001856937,0.002316695,0.003364959,0.007319914,0.015840221
2016-02-11,-0.012454349,-0.001993697,-0.014178025,0,0,0,0
2016-02-12,0.019144349,0.005617929,0.019413843,0,0,0,0
2016-02-16,0.016248325,0.018952942,0.022531937,0.021758653,0.013462976,0.008260372,0.048366109
2016-02-17,0.016218348,0.017085988,0.019083097,0.019217694,0.016533546,0.024427285,0.030453047
2016-02-18,-0.004692804,-0.005504139,-0.004830309,-0.003321489,-0.011458415,-0.008407096,-0.020017981
2016-02-19,-2.60718E-05,0.00345468,0.000243989,0.001313359,-0.00375328,-0.000230557,0.002572534
2016-02-22,0.014248265,0.006399252,0.015410675,0.01712856,0.011408935,0.002888656,0.020310384
2016-02-23,-0.01261145,-0.010839172,-0.013449162,-0.009970247,-0.000776612,-0.008206091,-0.022989079
2016-02-24,0.004420147,0.005191184,0.006252267,0.006225517,0.000832755,0.002488915,0.01213214
2016-02-25,0.011220987,-0.005957386,0.006605277,0.00869113,0.014958124,0.022395658,-0.011996734
2016-02-26,-0.001873669,0.005785746,0.005179781,0.003479999,0.002173846,0.026420922,0.008685146
2016-02-29,-0.008187431,0.004232063,-0.00085102,-0.007370848,-0.015971912,-0.007554188,-0.001977312
2016-03-01,0.023312356,-0.005266627,0.017114581,0.016905863,0.009735027,0.012633784,0.030163927
2016-03-02,0.004077626,0.000264221,0.010729453,0.005056868,0.00218814,-0.000338074,7.27399E-05
2016-03-03,0.003486505,-0.003241486,0.007457823,0.001230573,-0.002979849,0.002121857,-0.005008509
2016-03-04,0.003295016,0.006333152,0.00761332,0.004183357,-0.003887637,-0.000670711,0.022272165
2016-03-07,0.000884222,-0.00344549,0.01416566,0.00566087,0.008623211,-0.006536818,-0.013451826
2016-03-08,-0.011367885,0.034129567,-0.022801927,-0.017508454,-0.011011396,-0.006303,-0.004350897
2016-03-09,0.005031997,0.001952586,0.007020416,0.005793885,0.009729152,0.004657037,0.007992729
2016-03-10,0.000150786,0.006493616,-0.008263211,-0.003894556,-0.000311287,-0.004456508,-0.004563715
2016-03-11,0.016131026,-0.006675516,0.01803084,0.019037777,0.015285069,0.010857812,0.027820305
2016-03-14,-0.001262601,0.007217838,-0.001743344,-0.005807189,-0.003377257,0.005121031,-0.001028686
2016-03-15,-0.001840342,0.005306906,-0.011583794,-0.013791906,-0.022875438,0.000748003,-0.011230743
2016-03-16,0.005569203,-0.011737559,0.01305519,0.006176907,-0.007324738,0.010585755,0.01468664
2016-03-17,0.006552027,-0.008773611,0.016801891,0.001794158,-0.00874104,0.003232417,-0.003816667
2016-03-18,0.004386265,0.010451522,0.005620344,0.002126587,0.000654095,-0.004215522,0.008378716
2016-03-21,0.000984597,0.002404297,0.001015022,0.001371107,0.007469001,-0.00711074,0.0042219
2016-03-22,-0.000878134,0.001173809,-0.00187274,-0.004525725,0.005903967,-0.00192045,-0.003169261
2016-03-23,-0.006427032,-0.008288187,-0.02287193,-0.009990519,-0.005828894,0.001138184,-0.010514428
2016-03-24,-0.000378204,-0.001557782,0.003512119,-0.000286712,0.000219099,-0.00448154,-0.004459173
2016-03-28,0.000544906,-0.001607232,-0.002411985,-0.003064309,-0.004706905,0.011617281,-0.000364795
2016-03-29,0.008739617,0.000700062,0.016144978,0.008985406,0.011124467,0.01291685,0.018896309
2016-03-30,0.0043315,0.005225598,0.002242715,0.002820828,-0.001669264,0.002588124,0.008359607
2016-03-31,-0.002043947,0.00037465,0.001473227,-0.000924994,-0.00351045,-0.002439557,-0.001708586
2016-04-01,0.006291068,0.000557412,0.00320623,0.00327538,0.007024011,0.005527045,0.013311262
2016-04-04,-0.003218578,-0.002449426,-0.00678743,-0.00357432,0.002967678,-0.003513715,-0.00537662
2016-04-05,-0.010248537,0.00176633,-0.011765026,-0.009667909,-0.022689103,-0.01046057,-0.004369921
2016-04-06,0.010398421,-0.008742509,0.009941186,0.008819401,0.018039444,0.005895946,0.006583222
2016-04-07,-0.012121004,-0.002656295,-0.008120283,-0.009401696,-0.004248591,-0.011561601,-0.007112992
